personID:ID(Person),roadUser,gender,age,ageGroup,:LABEL
5514,Passenger,Female,26,26_to_39,Person
5515,Driver,Male,47,40_to_64,Person
5516,Passenger,Female,12,0_to_16,Person
5517,Motorcycle rider,Male,44,40_to_64,Person
5518,Driver,Male,52,40_to_64,Person
5519,Pedestrian,Male,76,75_or_older,Person
5520,Driver,Male,34,26_to_39,Person
5521,Passenger,Female,81,75_or_older,Person
5522,Driver,Male,83,75_or_older,Person
5523,Driver,Male,20,17_to_25,Person
5524,Pedestrian,Male,47,40_to_64,Person
5525,Driver,Male,20,17_to_25,Person
5526,Driver,Male,68,65_to_74,Person
5527,Motorcycle rider,Male,73,65_to_74,Person
5528,Passenger,Male,16,0_to_16,Person
5529,Passenger,Female,18,17_to_25,Person
5530,Passenger,Male,81,75_or_older,Person
5531,Driver,Male,35,26_to_39,Person
5532,Pedestrian,Male,58,40_to_64,Person
5533,Driver,Male,47,40_to_64,Person
5534,Driver,Male,34,26_to_39,Person
5535,Passenger,Female,22,17_to_25,Person
5536,Motorcycle rider,Male,23,17_to_25,Person
5537,Driver,Female,34,26_to_39,Person
5538,Driver,Male,84,75_or_older,Person
5539,Pedestrian,Female,81,75_or_older,Person
5540,Pedestrian,Female,31,26_to_39,Person
5541,Driver,Male,51,40_to_64,Person
5542,Driver,Male,64,40_to_64,Person
5543,Driver,Male,26,26_to_39,Person
5544,Driver,Male,53,40_to_64,Person
5545,Passenger,Male,89,75_or_older,Person
5546,Driver,Male,77,75_or_older,Person
5547,Pedestrian,Male,45,40_to_64,Person
5548,Driver,Male,18,17_to_25,Person
5549,Passenger,Male,23,17_to_25,Person
5550,Pedestrian,Female,20,17_to_25,Person
5551,Passenger,Male,5,0_to_16,Person
5552,Driver,Male,27,26_to_39,Person
5553,Passenger,Female,68,65_to_74,Person
5554,Pedal cyclist,Male,17,17_to_25,Person
5555,Passenger,Female,9,0_to_16,Person
5556,Motorcycle rider,Male,30,26_to_39,Person
5557,Driver,Male,43,40_to_64,Person
5558,Motorcycle rider,Male,18,17_to_25,Person
5559,Motorcycle rider,Male,58,40_to_64,Person
5560,Driver,Male,37,26_to_39,Person
5561,Motorcycle rider,Male,37,26_to_39,Person
5562,Driver,Male,17,17_to_25,Person
5563,Motorcycle rider,Male,33,26_to_39,Person
5564,Driver,Male,90,75_or_older,Person
5565,Motorcycle rider,Male,23,17_to_25,Person
5566,Driver,Male,41,40_to_64,Person
5567,Motorcycle rider,Male,50,40_to_64,Person
5568,Motorcycle rider,Male,41,40_to_64,Person
5569,Driver,Male,22,17_to_25,Person
5570,Driver,Male,38,26_to_39,Person
5571,Driver,Male,36,26_to_39,Person
5572,Driver,Male,52,40_to_64,Person
5573,Driver,Male,26,26_to_39,Person
5574,Passenger,Male,33,26_to_39,Person
5575,Driver,Female,75,75_or_older,Person
5576,Driver,Female,67,65_to_74,Person
5577,Pedestrian,Female,75,75_or_older,Person
5578,Pedestrian,Male,88,75_or_older,Person
5579,Motorcycle rider,Male,33,26_to_39,Person
5580,Passenger,Male,18,17_to_25,Person
5581,Driver,Male,34,26_to_39,Person
5582,Pedal cyclist,Male,28,26_to_39,Person
5583,Pedestrian,Male,26,26_to_39,Person
5584,Driver,Male,60,40_to_64,Person
5585,Driver,Male,90,75_or_older,Person
5586,Driver,Male,46,40_to_64,Person
5587,Driver,Female,29,26_to_39,Person
5588,Passenger,Male,16,0_to_16,Person
5589,Driver,Male,19,17_to_25,Person
5590,Driver,Male,24,17_to_25,Person
5591,Passenger,Male,87,75_or_older,Person
5592,Pedestrian,Male,14,0_to_16,Person
5593,Motorcycle rider,Male,28,26_to_39,Person
5594,Driver,Female,78,75_or_older,Person
5595,Pedestrian,Female,92,75_or_older,Person
5596,Pedestrian,Male,49,40_to_64,Person
5597,Driver,Male,51,40_to_64,Person
5598,Driver,Male,56,40_to_64,Person
5599,Driver,Male,34,26_to_39,Person
5600,Passenger,Male,28,26_to_39,Person
5601,Pedal cyclist,Male,53,40_to_64,Person
5602,Motorcycle rider,Male,27,26_to_39,Person
5603,Driver,Female,56,40_to_64,Person
5604,Pedestrian,Female,1,0_to_16,Person
5605,Motorcycle rider,Male,31,26_to_39,Person
5606,Motorcycle rider,Male,26,26_to_39,Person
5607,Motorcycle rider,Male,25,17_to_25,Person
5608,Motorcycle rider,Male,40,40_to_64,Person
5609,Pedestrian,Female,81,75_or_older,Person
5610,Driver,Male,72,65_to_74,Person
5611,Passenger,Male,18,17_to_25,Person
5612,Driver,Male,25,17_to_25,Person
5613,Driver,Male,19,17_to_25,Person
5614,Passenger,Female,22,17_to_25,Person
5615,Passenger,Male,21,17_to_25,Person
5616,Pedestrian,Female,43,40_to_64,Person
5617,Motorcycle rider,Male,34,26_to_39,Person
5618,Passenger,Female,79,75_or_older,Person
5619,Passenger,Male,25,17_to_25,Person
5620,Passenger,Female,46,40_to_64,Person
5621,Driver,Female,72,65_to_74,Person
5622,Passenger,Male,30,26_to_39,Person
5623,Passenger,Male,22,17_to_25,Person
5624,Passenger,Male,6,0_to_16,Person
5625,Driver,Male,60,40_to_64,Person
5626,Pedestrian,Female,72,65_to_74,Person
5627,Driver,Male,64,40_to_64,Person
5628,Passenger,Female,58,40_to_64,Person
5629,Motorcycle rider,Male,46,40_to_64,Person
5630,Passenger,Male,84,75_or_older,Person
5631,Motorcycle rider,Male,50,40_to_64,Person
5632,Driver,Male,42,40_to_64,Person
5633,Driver,Male,22,17_to_25,Person
5634,Driver,Male,80,75_or_older,Person
5635,Pedestrian,Male,61,40_to_64,Person
5636,Driver,Male,63,40_to_64,Person
5637,Driver,Male,27,26_to_39,Person
5638,Driver,Male,48,40_to_64,Person
5639,Motorcycle rider,Male,22,17_to_25,Person
5640,Driver,Male,43,40_to_64,Person
5641,Motorcycle rider,Male,52,40_to_64,Person
5642,Driver,Female,51,40_to_64,Person
5643,Pedestrian,Female,95,75_or_older,Person
5644,Pedestrian,Female,29,26_to_39,Person
5645,Driver,Male,51,40_to_64,Person
5646,Pedestrian,Male,37,26_to_39,Person
5647,Motorcycle rider,Male,52,40_to_64,Person
5648,Pedal cyclist,Male,49,40_to_64,Person
5649,Driver,Male,86,75_or_older,Person
5650,Passenger,Female,86,75_or_older,Person
5651,Motorcycle rider,Male,33,26_to_39,Person
5652,Motorcycle rider,Male,48,40_to_64,Person
5653,Pedal cyclist,Male,51,40_to_64,Person
5654,Driver,Male,69,65_to_74,Person
5655,Driver,Male,27,26_to_39,Person
5656,Driver,Male,90,75_or_older,Person
5657,Pedestrian,Male,65,65_to_74,Person
5658,Pedestrian,Female,87,75_or_older,Person
5659,Pedal cyclist,Male,18,17_to_25,Person
5660,Driver,Male,70,65_to_74,Person
5661,Passenger,Female,54,40_to_64,Person
5662,Driver,Male,74,65_to_74,Person
5663,Motorcycle rider,Male,34,26_to_39,Person
5664,Driver,Male,85,75_or_older,Person
5665,Driver,Male,90,75_or_older,Person
5666,Driver,Male,74,65_to_74,Person
5667,Driver,Male,62,40_to_64,Person
5668,Driver,Male,28,26_to_39,Person
5669,Driver,Male,52,40_to_64,Person
5670,Pedestrian,Male,44,40_to_64,Person
5671,Passenger,Female,89,75_or_older,Person
5672,Motorcycle rider,Male,22,17_to_25,Person
5673,Driver,Male,70,65_to_74,Person
5674,Driver,Male,62,40_to_64,Person
5675,Driver,Male,39,26_to_39,Person
5676,Driver,Male,93,75_or_older,Person
5677,Driver,Male,48,40_to_64,Person
5678,Pedal cyclist,Male,35,26_to_39,Person
5679,Motorcycle rider,Male,23,17_to_25,Person
5680,Driver,Male,44,40_to_64,Person
5681,Driver,Male,20,17_to_25,Person
5682,Driver,Female,17,17_to_25,Person
5683,Pedestrian,Male,99,75_or_older,Person
5684,Driver,Male,79,75_or_older,Person
5685,Motorcycle rider,Male,56,40_to_64,Person
5686,Passenger,Female,4,0_to_16,Person
5687,Pedestrian,Male,83,75_or_older,Person
5688,Driver,Male,68,65_to_74,Person
5689,Driver,Male,25,17_to_25,Person
5690,Motorcycle rider,Male,22,17_to_25,Person
5691,Pedestrian,Male,62,40_to_64,Person
5692,Driver,Male,37,26_to_39,Person
5693,Driver,Male,76,75_or_older,Person
5694,Pedestrian,Female,15,0_to_16,Person
5695,Pedestrian,Male,39,26_to_39,Person
5696,Pedestrian,Male,20,17_to_25,Person
5697,Pedal cyclist,Male,22,17_to_25,Person
5698,Motorcycle rider,Male,25,17_to_25,Person
5699,Passenger,Male,31,26_to_39,Person
5700,Driver,Male,19,17_to_25,Person
5701,Driver,Male,22,17_to_25,Person
5702,Pedestrian,Male,62,40_to_64,Person
5703,Driver,Male,60,40_to_64,Person
5704,Passenger,Female,63,40_to_64,Person
5705,Driver,Female,62,40_to_64,Person
5706,Driver,Male,59,40_to_64,Person
5707,Motorcycle rider,Male,21,17_to_25,Person
5708,Passenger,Female,71,65_to_74,Person
5709,Passenger,Female,34,26_to_39,Person
5710,Pedestrian,Male,25,17_to_25,Person
5711,Driver,Male,29,26_to_39,Person
5712,Driver,Male,46,40_to_64,Person
5713,Driver,Male,20,17_to_25,Person
5714,Pedal cyclist,Male,86,75_or_older,Person
5715,Driver,Female,16,0_to_16,Person
5716,Driver,Male,52,40_to_64,Person
5717,Pedestrian,Male,95,75_or_older,Person
5718,Driver,Female,57,40_to_64,Person
5719,Motorcycle rider,Male,30,26_to_39,Person
5720,Motorcycle rider,Male,37,26_to_39,Person
5721,Pedestrian,Male,88,75_or_older,Person
5722,Driver,Male,75,75_or_older,Person
5723,Driver,Male,23,17_to_25,Person
5724,Driver,Male,35,26_to_39,Person
5725,Pedestrian,Male,24,17_to_25,Person
5726,Motorcycle rider,Male,24,17_to_25,Person
5727,Pedestrian,Male,56,40_to_64,Person
5728,Driver,Male,76,75_or_older,Person
5729,Passenger,Female,37,26_to_39,Person
5730,Driver,Male,34,26_to_39,Person
5731,Driver,Male,42,40_to_64,Person
5732,Motorcycle rider,Female,58,40_to_64,Person
5733,Driver,Male,47,40_to_64,Person
5734,Passenger,Male,47,40_to_64,Person
5735,Driver,Male,44,40_to_64,Person
5736,Driver,Male,45,40_to_64,Person
5737,Driver,Male,62,40_to_64,Person
5738,Driver,Male,30,26_to_39,Person
5739,Driver,Male,65,65_to_74,Person
5740,Passenger,Male,28,26_to_39,Person
5741,Driver,Male,49,40_to_64,Person
5742,Driver,Male,22,17_to_25,Person
5743,Driver,Female,69,65_to_74,Person
5744,Passenger,Male,41,40_to_64,Person
5745,Pedestrian,Female,78,75_or_older,Person
5746,Driver,Male,47,40_to_64,Person
5747,Driver,Male,31,26_to_39,Person
5748,Passenger,Female,73,65_to_74,Person
5749,Driver,Male,73,65_to_74,Person
5750,Driver,Female,56,40_to_64,Person
5751,Passenger,Female,20,17_to_25,Person
5752,Pedestrian,Male,41,40_to_64,Person
5753,Motorcycle rider,Male,30,26_to_39,Person
5754,Motorcycle rider,Male,28,26_to_39,Person
5755,Driver,Male,57,40_to_64,Person
5756,Driver,Female,50,40_to_64,Person
5757,Motorcycle rider,Male,59,40_to_64,Person
5758,Driver,Female,77,75_or_older,Person
5759,Passenger,Female,64,40_to_64,Person
5760,Driver,Male,32,26_to_39,Person
5761,Passenger,Male,86,75_or_older,Person
5762,Passenger,Female,85,75_or_older,Person
5763,Passenger,Male,27,26_to_39,Person
5764,Passenger,Female,79,75_or_older,Person
5765,Driver,Male,75,75_or_older,Person
5766,Driver,Female,63,40_to_64,Person
5767,Passenger,Male,74,65_to_74,Person
5768,Driver,Male,30,26_to_39,Person
5769,Pedestrian,Female,45,40_to_64,Person
5770,Passenger,Male,21,17_to_25,Person
5771,Driver,Male,46,40_to_64,Person
5772,Passenger,Female,18,17_to_25,Person
5773,Driver,Male,22,17_to_25,Person
5774,Motorcycle rider,Male,32,26_to_39,Person
5775,Passenger,Male,27,26_to_39,Person
5776,Passenger,Male,18,17_to_25,Person
5777,Driver,Male,41,40_to_64,Person
5778,Passenger,Male,15,0_to_16,Person
5779,Driver,Female,17,17_to_25,Person
5780,Driver,Male,49,40_to_64,Person
5781,Passenger,Male,63,40_to_64,Person
5782,Passenger,Female,40,40_to_64,Person
5783,Motorcycle rider,Male,49,40_to_64,Person
5784,Motorcycle rider,Male,58,40_to_64,Person
5785,Driver,Male,88,75_or_older,Person
5786,Motorcycle rider,Male,31,26_to_39,Person
5787,Pedestrian,Male,20,17_to_25,Person
5788,Pedestrian,Female,73,65_to_74,Person
5789,Motorcycle rider,Male,26,26_to_39,Person
5790,Driver,Male,58,40_to_64,Person
5791,Motorcycle rider,Male,32,26_to_39,Person
5792,Driver,Male,23,17_to_25,Person
5793,Driver,Male,19,17_to_25,Person
5794,Driver,Male,64,40_to_64,Person
5795,Motorcycle rider,Male,23,17_to_25,Person
5796,Driver,Male,82,75_or_older,Person
5797,Driver,Male,59,40_to_64,Person
5798,Passenger,Female,25,17_to_25,Person
5799,Driver,Male,19,17_to_25,Person
5800,Driver,Male,23,17_to_25,Person
5801,Pedestrian,Male,68,65_to_74,Person
5802,Driver,Male,43,40_to_64,Person
5803,Passenger,Male,21,17_to_25,Person
5804,Driver,Male,28,26_to_39,Person
5805,Driver,Male,20,17_to_25,Person
5806,Driver,Female,56,40_to_64,Person
5807,Driver,Male,36,26_to_39,Person
5808,Motorcycle rider,Male,47,40_to_64,Person
5809,Driver,Male,90,75_or_older,Person
5810,Pedestrian,Female,83,75_or_older,Person
5811,Motorcycle rider,Male,25,17_to_25,Person
5812,Motorcycle rider,Male,43,40_to_64,Person
5813,Pedestrian,Female,81,75_or_older,Person
5814,Driver,Female,18,17_to_25,Person
5815,Pedestrian,Male,69,65_to_74,Person
5816,Driver,Male,74,65_to_74,Person
5817,Pedestrian,Male,46,40_to_64,Person
5818,Driver,Male,75,75_or_older,Person
5819,Motorcycle rider,Male,26,26_to_39,Person
5820,Driver,Female,75,75_or_older,Person
5821,Passenger,Female,23,17_to_25,Person
5822,Driver,Male,24,17_to_25,Person
5823,Driver,Male,78,75_or_older,Person
5824,Pedestrian,Female,80,75_or_older,Person
5825,Driver,Male,66,65_to_74,Person
5826,Driver,Male,20,17_to_25,Person
5827,Pedal cyclist,Male,66,65_to_74,Person
5828,Motorcycle rider,Male,62,40_to_64,Person
5829,Driver,Female,30,26_to_39,Person
5830,Driver,Female,42,40_to_64,Person
5831,Driver,Male,42,40_to_64,Person
5832,Driver,Male,63,40_to_64,Person
5833,Driver,Male,62,40_to_64,Person
5834,Passenger,Male,41,40_to_64,Person
5835,Passenger,Male,14,0_to_16,Person
5836,Passenger,Male,20,17_to_25,Person
5837,Driver,Male,91,75_or_older,Person
5838,Driver,Male,29,26_to_39,Person
5839,Driver,Male,86,75_or_older,Person
5840,Pedestrian,Male,78,75_or_older,Person
5841,Passenger,Male,21,17_to_25,Person
5842,Passenger,Male,7,0_to_16,Person
5843,Driver,Male,31,26_to_39,Person
5844,Driver,Male,35,26_to_39,Person
5845,Passenger,Male,17,17_to_25,Person
5846,Passenger,Female,28,26_to_39,Person
5847,Passenger,Male,19,17_to_25,Person
5848,Motorcycle rider,Male,26,26_to_39,Person
5849,Driver,Male,50,40_to_64,Person
5850,Passenger,Male,55,40_to_64,Person
5851,Pedal cyclist,Male,66,65_to_74,Person
5852,Driver,Male,82,75_or_older,Person
5853,Driver,Male,27,26_to_39,Person
5854,Driver,Male,86,75_or_older,Person
5855,Passenger,Male,92,75_or_older,Person
5856,Driver,Female,26,26_to_39,Person
5857,Driver,Male,90,75_or_older,Person
5858,Driver,Male,46,40_to_64,Person
5859,Pedestrian,Male,80,75_or_older,Person
5860,Driver,Male,20,17_to_25,Person
5861,Driver,Male,36,26_to_39,Person
5862,Pedestrian,Male,29,26_to_39,Person
5863,Pedestrian,Male,72,65_to_74,Person
5864,Driver,Male,26,26_to_39,Person
5865,Driver,Male,47,40_to_64,Person
5866,Driver,Male,38,26_to_39,Person
5867,Pedestrian,Male,43,40_to_64,Person
5868,Passenger,Male,27,26_to_39,Person
5869,Driver,Female,25,17_to_25,Person
5870,Pedestrian,Male,89,75_or_older,Person
5871,Pedestrian,Female,86,75_or_older,Person
5872,Driver,Male,53,40_to_64,Person
5873,Pedestrian,Male,78,75_or_older,Person
5874,Pedestrian,Female,62,40_to_64,Person
5875,Driver,Male,51,40_to_64,Person
5876,Motorcycle rider,Male,24,17_to_25,Person
5877,Passenger,Male,18,17_to_25,Person
5878,Driver,Male,56,40_to_64,Person
5879,Driver,Male,23,17_to_25,Person
5880,Driver,Female,47,40_to_64,Person
5881,Motorcycle rider,Male,27,26_to_39,Person
5882,Passenger,Female,0,0_to_16,Person
5883,Driver,Female,92,75_or_older,Person
5884,Motorcycle rider,Male,58,40_to_64,Person
5885,Driver,Male,36,26_to_39,Person
5886,Pedestrian,Male,25,17_to_25,Person
5887,Pedestrian,Female,31,26_to_39,Person
5888,Passenger,Male,29,26_to_39,Person
5889,Driver,Male,35,26_to_39,Person
5890,Pedestrian,Male,23,17_to_25,Person
5891,Motorcycle rider,Male,63,40_to_64,Person
5892,Driver,Female,21,17_to_25,Person
5893,Passenger,Female,48,40_to_64,Person
5894,Pedestrian,Female,19,17_to_25,Person
5895,Pedestrian,Male,91,75_or_older,Person
5896,Driver,Female,75,75_or_older,Person
5897,Driver,Male,23,17_to_25,Person
5898,Driver,Male,57,40_to_64,Person
5899,Driver,Male,20,17_to_25,Person
5900,Motorcycle rider,Male,40,40_to_64,Person
5901,Passenger,Female,70,65_to_74,Person
5902,Passenger,Female,5,0_to_16,Person
5903,Passenger,Female,19,17_to_25,Person
5904,Driver,Male,50,40_to_64,Person
5905,Driver,Female,76,75_or_older,Person
5906,Passenger,Female,72,65_to_74,Person
5907,Driver,Male,54,40_to_64,Person
5908,Driver,Male,39,26_to_39,Person
5909,Pedal cyclist,Male,30,26_to_39,Person
5910,Driver,Female,89,75_or_older,Person
5911,Pedestrian,Female,31,26_to_39,Person
5912,Passenger,Male,18,17_to_25,Person
5913,Driver,Male,43,40_to_64,Person
5914,Driver,Male,90,75_or_older,Person
5915,Driver,Male,21,17_to_25,Person
5916,Driver,Male,45,40_to_64,Person
5917,Driver,Male,80,75_or_older,Person
5918,Passenger,Male,78,75_or_older,Person
5919,Driver,Male,75,75_or_older,Person
5920,Motorcycle rider,Male,46,40_to_64,Person
5921,Motorcycle rider,Male,48,40_to_64,Person
5922,Driver,Male,67,65_to_74,Person
5923,Pedestrian,Female,81,75_or_older,Person
5924,Driver,Male,56,40_to_64,Person
5925,Driver,Male,38,26_to_39,Person
5926,Driver,Male,21,17_to_25,Person
5927,Motorcycle rider,Male,37,26_to_39,Person
5928,Pedestrian,Male,36,26_to_39,Person
5929,Driver,Male,23,17_to_25,Person
5930,Passenger,Female,69,65_to_74,Person
5931,Driver,Male,20,17_to_25,Person
5932,Driver,Male,77,75_or_older,Person
5933,Pedestrian,Male,56,40_to_64,Person
5934,Driver,Male,56,40_to_64,Person
5935,Motorcycle rider,Male,53,40_to_64,Person
5936,Passenger,Male,26,26_to_39,Person
5937,Motorcycle rider,Male,21,17_to_25,Person
5938,Motorcycle rider,Male,26,26_to_39,Person
5939,Pedestrian,Female,24,17_to_25,Person
5940,Driver,Female,15,0_to_16,Person
5941,Driver,Male,39,26_to_39,Person
5942,Pedestrian,Male,43,40_to_64,Person
5943,Pedestrian,Male,47,40_to_64,Person
5944,Driver,Female,70,65_to_74,Person
5945,Motorcycle rider,Male,27,26_to_39,Person
5946,Motorcycle rider,Male,57,40_to_64,Person
5947,Motorcycle rider,Male,59,40_to_64,Person
5948,Pedestrian,Male,71,65_to_74,Person
5949,Driver,Male,81,75_or_older,Person
5950,Motorcycle rider,Male,63,40_to_64,Person
5951,Driver,Female,48,40_to_64,Person
5952,Driver,Male,47,40_to_64,Person
5953,Driver,Female,84,75_or_older,Person
5954,Driver,Male,56,40_to_64,Person
5955,Motorcycle rider,Male,50,40_to_64,Person
5956,Driver,Male,53,40_to_64,Person
5957,Driver,Male,55,40_to_64,Person
5958,Driver,Male,72,65_to_74,Person
5959,Pedestrian,Male,86,75_or_older,Person
5960,Pedestrian,Female,49,40_to_64,Person
5961,Driver,Male,31,26_to_39,Person
5962,Passenger,Female,4,0_to_16,Person
5963,Passenger,Male,6,0_to_16,Person
5964,Driver,Male,35,26_to_39,Person
5965,Driver,Male,65,65_to_74,Person
5966,Passenger,Male,18,17_to_25,Person
5967,Driver,Male,19,17_to_25,Person
5968,Passenger,Male,19,17_to_25,Person
5969,Passenger,Male,18,17_to_25,Person
5970,Driver,Female,37,26_to_39,Person
5971,Driver,Male,47,40_to_64,Person
5972,Motorcycle rider,Male,44,40_to_64,Person
5973,Driver,Female,38,26_to_39,Person
5974,Motorcycle rider,Male,70,65_to_74,Person
5975,Driver,Male,25,17_to_25,Person
5976,Passenger,Female,75,75_or_older,Person
5977,Driver,Male,47,40_to_64,Person
5978,Driver,Male,43,40_to_64,Person
5979,Passenger,Male,36,26_to_39,Person
5980,Passenger,Male,31,26_to_39,Person
5981,Driver,Male,86,75_or_older,Person
5982,Driver,Male,67,65_to_74,Person
5983,Passenger,Male,79,75_or_older,Person
5984,Passenger,Male,12,0_to_16,Person
5985,Motorcycle rider,Male,30,26_to_39,Person
5986,Motorcycle rider,Male,29,26_to_39,Person
5987,Motorcycle rider,Male,30,26_to_39,Person
5988,Passenger,Male,71,65_to_74,Person
5989,Pedestrian,Male,61,40_to_64,Person
5990,Driver,Male,53,40_to_64,Person
5991,Pedal cyclist,Male,62,40_to_64,Person
5992,Passenger,Female,9,0_to_16,Person
5993,Motorcycle rider,Male,49,40_to_64,Person
5994,Driver,Male,78,75_or_older,Person
5995,Driver,Male,51,40_to_64,Person
5996,Motorcycle rider,Male,55,40_to_64,Person
5997,Driver,Female,68,65_to_74,Person
5998,Motorcycle rider,Male,64,40_to_64,Person
5999,Pedal cyclist,Male,59,40_to_64,Person
6000,Passenger,Female,24,17_to_25,Person
6001,Motorcycle rider,Male,59,40_to_64,Person
6002,Motorcycle rider,Male,48,40_to_64,Person
6003,Passenger,Female,33,26_to_39,Person
6004,Passenger,Male,20,17_to_25,Person
6005,Driver,Female,36,26_to_39,Person
6006,Driver,Male,53,40_to_64,Person
6007,Pedal cyclist,Female,50,40_to_64,Person
6008,Driver,Male,22,17_to_25,Person
6009,Passenger,Male,18,17_to_25,Person
6010,Passenger,Female,90,75_or_older,Person
6011,Pedestrian,Female,47,40_to_64,Person
6012,Motorcycle rider,Male,57,40_to_64,Person
6013,Pedestrian,Female,89,75_or_older,Person
6014,Passenger,Male,21,17_to_25,Person
6015,Motorcycle rider,Female,46,40_to_64,Person
6016,Pedal cyclist,Female,21,17_to_25,Person
6017,Driver,Female,78,75_or_older,Person
6018,Driver,Female,41,40_to_64,Person
6019,Driver,Male,52,40_to_64,Person
6020,Driver,Male,33,26_to_39,Person
6021,Driver,Male,64,40_to_64,Person
6022,Driver,Male,63,40_to_64,Person
6023,Driver,Male,30,26_to_39,Person
6024,Driver,Female,77,75_or_older,Person
6025,Motorcycle rider,Male,73,65_to_74,Person
6026,Passenger,Female,49,40_to_64,Person
6027,Driver,Male,60,40_to_64,Person
